path	title	document_type	declared_status	authority_level	last_modified_commit	last_modified_time	purpose	main_claims	implementation_claims	references	conflicts	duplicates	staleness	recommended_action	actual_action	target_path	verification_status
docs/research/MR-2B-Final-Assessment.md	MR-2B Final Exploratory Assessment	RESEARCH	COMPLETE — EXPLORATORY NEGATIVE PRIMARY RESULT	EXPLORATORY; no Formal OOS Alpha, model winner, production Gate, or trading authority	b1726393a1ff7747807f1cacfb52f299fecb5911	2026-07-22T22:05:27+08:00	Inputs and frozen question	"[""MR-2B Final Exploratory Assessment"", ""Inputs and frozen question"", ""Facts"", ""Statistical inference"", ""Candidate ranking versus Context conditionality"", ""Competing-event diagnostic"", ""Answers to the closure questions"", ""Selected route"", ""Risks and invalidation"", ""Post-merge v2 hardening""]"	"[""> **Status:** COMPLETE — EXPLORATORY NEGATIVE PRIMARY RESULT"", ""the current auxiliary-watchlist conditionality hypothesis, and expand PIT validation before any"", ""Current evidence retains current-watchlist backfill bias, unverified historical PIT membership,"", ""inspection, reference marks without fill proof, and fee assumptions requiring current verification."", ""FORMAL OOS ALPHA NOT ESTABLISHED"", ""F2B v2 run `mr2b-f2b-v2-3bc505b9e92138ffa2f8` supersedes v1 for current generic contract"", ""For this complete 60-date input, v2 reproduces the v1 effect, interval, p-value, temporal and"", ""F2B v3 run `mr2b-f2b-v3-11899de582c7a5ee0ee6` supersedes v2 for current Artifact-identity""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/MR-2B-Final-Assessment.md	VERIFIED
docs/research/PIT-Candidate-Replication-Charter.md	PIT Candidate Replication Charter	RESEARCH	FROZEN SUCCESS PROTOCOL IMPLEMENTED — EXTERNAL XUNTOU V4 INPUT REQUIRED		96e41a12d86b3b5f7472c2d4e44011736b087b6b	2026-07-22T23:34:40+08:00	Research question	"[""PIT Candidate Replication Charter"", ""Research question"", ""Frozen model and comparator"", ""Partition roles"", ""Provider and PIT evidence"", ""Quality and minimum evidence"", ""Current execution state"", ""Feature-ablation boundary"", ""Authority""]"	"[""> **Status:** FROZEN SUCCESS PROTOCOL IMPLEMENTED — EXTERNAL XUNTOU V4 INPUT REQUIRED"", ""B1-E components, directions, normalized weights, complete-case rejection, Top-K, exit, cost,"", ""Partition identities may not overlap. The current watchlist backfill is not historical membership"", ""## Current execution state"", ""FORMAL OOS ALPHA NOT ESTABLISHED""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/PIT-Candidate-Replication-Charter.md	VERIFIED
docs/research/PIT-Candidate-Replication-Success-Path-V2.md	PIT Candidate Replication Success Path V2	RESEARCH	IMPLEMENTED; FORMAL EXECUTION BLOCKED BY MISSING XUNTOU V4 INPUT		96e41a12d86b3b5f7472c2d4e44011736b087b6b	2026-07-22T23:34:40+08:00	Pipeline	"[""PIT Candidate Replication Success Path V2"", ""Pipeline"", ""Test-only evidence"", ""Actual execution""]"	"[""> **Status:** IMPLEMENTED; FORMAL EXECUTION BLOCKED BY MISSING XUNTOU V4 INPUT"", ""→ reconstructed frozen B1-E scores, complete-case model population, and rankings"", ""evidence-section hash, and the complete projected payload. A caller-supplied non-test success input"", ""The complete success branch is exercised with `TEST_ONLY_NOT_RESEARCH_EVIDENCE` fixtures. Those"", ""FORMAL OOS ALPHA NOT ESTABLISHED""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/PIT-Candidate-Replication-Success-Path-V2.md	VERIFIED
docs/research/PIT-Replication-Statistical-Protocol-V2.md	PIT Replication Statistical Protocol V2	RESEARCH			96e41a12d86b3b5f7472c2d4e44011736b087b6b	2026-07-22T23:34:40+08:00	PIT Replication Statistical Protocol V2	"[""PIT Replication Statistical Protocol V2""]"	[]	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/PIT-Replication-Statistical-Protocol-V2.md	VERIFIED
docs/research/PIT-Validation-Partition-Governance.md	PIT Validation Partition Governance	RESEARCH			96e41a12d86b3b5f7472c2d4e44011736b087b6b	2026-07-22T23:34:40+08:00	Specification before evidence opening	"[""PIT Validation Partition Governance"", ""Specification before evidence opening"", ""Seal"", ""First open""]"	"[""the current semantic Reader implementation. A second open fails closed even if the first run did not"", ""No formal partition was specified, sealed, or opened in the current environment because the""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/PIT-Validation-Partition-Governance.md	VERIFIED
docs/research/R5-Candidate-Dataset-Builder-Status.md	R5 Candidate Discovery Rehearsal MVP — Implementation Status	RESEARCH	ACTIVE — controlled multi-date vertical slice, opportunity Target bundle, and historical Calendar/Universe/Eligibility artifact spine implemented; provider-backed rehearsal remains pending		f446fe9006ef553dcc4f08d8c52e0a5ebf963ae9	2026-07-15T16:41:07+08:00	1. Purpose	"[""R5 Candidate Discovery Rehearsal MVP — Implementation Status"", ""1. Purpose"", ""Controlled Candidate research vertical slice"", ""Historical research-input artifact spine"", ""2. Original-Intent Guardrails"", ""3. Consistency-Audit Correction Before Provider-Backed Data"", ""4. Controlled Rehearsal Market Inputs"", ""5. Transparent Baseline Feature Set"", ""6. Minimum Opportunity Target Bundle"", ""Separate Target identities"", ""`TargetMaterializationBundle`"", ""7. Identified Historical Trading Calendar"", ""8. Legacy Trading-Calendar Compatibility Boundary"", ""9. Historical PIT Universe Membership Artifact"", ""10. Legacy Universe Sidecar Compatibility Boundary""]"	"[""> **Status:** ACTIVE — controlled multi-date vertical slice, opportunity Target bundle, and historical Calendar/Universe/Eligibility artifact spine implemented; provider-backed rehearsal remains pending"", ""> **Current consistency audit:** `docs/architecture/Original-Intent-to-R5-Consistency-Audit.md`"", ""This document records the actual implementation authority of the current R5 increment."", ""The current next-session Target family is a research horizon."", ""The current B0 omission of those inputs is an attribution choice, not an architectural demotion."", ""The current original-intent audit found no direction-level contradiction."", ""The correction was implemented before provider-backed rehearsal work."", ""Implemented:"", ""The current scoped inputs are:"", ""Implemented:"", ""Implemented:"", ""Implemented:"", ""Implemented:"", ""Implemented:"", ""Implemented:"", ""Implemented:"", ""The current artifact requires an exact snapshot at the Candidate Decision Time."", ""Implemented:"", ""Implemented:"", ""Complete Candidate Population"", ""Implemented:"", ""- requires predictions + rejections to account for the complete Candidate Population;"", ""Current descriptive metrics include:"", ""Current R5/R3 input tests cover, among other invariants:"", ""- complete Candidate Population preservation;"", ""Current added characterization includes:"", ""The current tool environment has not provided a complete latest-HEAD repository execution environment."", ""## 18. Current R5 Status"", ""Original-intent-to-R5 consistency audit                 COMPLETE"", ""Controlled multi-date Candidate vertical slice          IMPLEMENTED""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Candidate-Dataset-Builder-Status.md	VERIFIED
docs/research/R5-Candidate-Discovery-Rehearsal-Charter.md	R5 Candidate Discovery Rehearsal Charter	RESEARCH	ACTIVE — initial rehearsal research program	Research Charter for the first independent cross-sectional Candidate Discovery vertical slice	ded33a6dcc8a620e47d8bf44fa96efea318a3727	2026-07-15T16:24:49+08:00	1. Research Question	"[""R5 Candidate Discovery Rehearsal Charter"", ""1. Research Question"", ""2. Why This Is the First R5 Program"", ""3. Decision-Time Contract"", ""4. Candidate Population"", ""5. Target Contracts"", ""5.1 B0 primary target"", ""5.2 Minimum opportunity-profile Target bundle before provider-backed rehearsal"", ""5.3 Future scoped targets"", ""6. Initial Feature Set"", ""7. Market / ETF / Theme Role"", ""8. Candidate Dataset Requirements"", ""9. Baseline Ladder"", ""B0 — Naive deterministic baseline"", ""B1 — Simple transparent composite rank""]"	"[""- a complete trading strategy;"", ""The rehearsal must preserve the complete Candidate Population for every Decision Time."", ""- symbols with complete features;"", ""The first Candidate ranker must not be implemented as:"", ""## 14. Current and Next Deliverables"", ""The current R5 implementation has delivered:""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Candidate-Discovery-Rehearsal-Charter.md	VERIFIED
docs/research/R5-Candidate-Model-Research-Program.md	R5 Candidate Model Research Program	RESEARCH	ACTIVE RESEARCH PROGRAM	Research sequencing. External papers are hypothesis sources, not project authority until reproduced under project data, targets and validation rules.	fb29aa38aa5075f44b6eeecf09699121cdf6c26c	2026-07-15T22:21:17+08:00	1. Research Objective	"[""R5 Candidate Model Research Program"", ""1. Research Objective"", ""2. Research Interpretation of the Literature"", ""2.1 Cross-sectional prediction is naturally a ranking problem"", ""2.2 Short-horizon momentum and contrarian effects are state-dependent"", ""2.3 Intraday and time-of-day structure may contain incremental information"", ""2.4 More factors create a multiple-testing problem"", ""3. Model Ladder"", ""B0 — Single-Feature Deterministic Rank"", ""B1 — Transparent Cross-Sectional Composite Rank"", ""Initial B1 experiment family"", ""B2 — Regularized Statistical Baselines"", ""B3 — Tree-Based Nonlinear Models"", ""B4 — Target-Specific or Multi-Task Opportunity Models"", ""B5 — Context-Conditioned Candidate Model""]"	"[""> **Purpose:** Convert external quantitative-finance research and the current Candidate vertical slice into an ordered, falsifiable, A-share-specific model-improvement program"", ""The current model should answer:"", ""The current first target family remains:"", ""Current status:"", ""IMPLEMENTED"", ""Current representative example:"", ""Current priority:"", ""5. preserve complete Candidate Population accounting;"", ""reproduce the current one-feature rank on provider-backed Xuntou rehearsal data"", ""identify whether the current 5-session choice is supported"", ""## 8. Current Model Improvement Decision"", ""The current implementation sequence is:""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	SUPERSEDE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Candidate-Model-Research-Program.md	VERIFIED
docs/research/R5-Current-Status.md	R5 Candidate Discovery — Current Status	RESEARCH	CURRENT		96e41a12d86b3b5f7472c2d4e44011736b087b6b	2026-07-22T23:34:40+08:00	1. Status Precedence	"[""R5 Candidate Discovery — Current Status"", ""1. Status Precedence"", ""2. Preserved Original Intent"", ""3. Current Provider Decision"", ""4. Current Implemented Research Chain"", ""5. Eligibility Status"", ""v1 — Compatibility role"", ""v2 — Provider-rehearsal policy"", ""6. Provider Rehearsal Contracts"", ""7. Candidate Model Status"", ""B0 — Single-feature deterministic rank"", ""B1 — Transparent cross-sectional composite rank"", ""WP-3 Candidate directional diagnostic"", ""Tencent composite auxiliary experiment"", ""B2 / B3 and later""]"	"[""# R5 Candidate Discovery — Current Status"", ""> **Status:** CURRENT"", ""> **Purpose:** Current short-form authority for active implementation sequencing"", ""> **Current audit:** `docs/architecture/Original-Intent-to-Current-Docs-and-Codex-Readiness-Audit.md`"", ""> **Current PIT replication charter:** `docs/research/PIT-Candidate-Replication-Charter.md`"", ""This file is the current R5 implementation-status authority."", ""The current Candidate-validation sequence is now:"", ""MR-2B F2B v3 exact implementation identity              COMPLETE"", ""PIT replication protocol and provider-bound preflight  IMPLEMENTED"", ""PIT blocked/invalid Artifact identity v2                IMPLEMENTED"", ""Real normalized Xuntou validation bundle                BLOCKED EXTERNAL INPUT"", ""Qualified Xuntou PIT evidence v4 contract                IMPLEMENTED / INPUT BLOCKED"", ""Sealed PIT replication success path v2                  IMPLEMENTED / INPUT BLOCKED"", ""blocker Artifact; Tencent/current-watchlist evidence cannot be silently substituted as PIT."", ""F2B v3 run `mr2b-f2b-v3-11899de582c7a5ee0ee6` supersedes v2 as the current"", ""v2 comparison reference and projection are bound into the Run ID. The current PIT v2 blocker is"", ""complete-case model population, reconstructs all 256 same-population matched-K selections, and"", ""predates the implemented Eligibility Policy / Materializer."", ""contains an older deliverable list that predates implemented Calendar / PIT Universe work."", ""The research design remains active, but the current implementation status is defined here."", ""The current next-session Target family is a research horizon."", ""## 3. Current Provider Decision"", ""The current rule is:"", ""Complete the entire provider API"", ""## 4. Current Implemented Research Chain"", ""WP-3 source-aware execution infrastructure is implemented. A valid normalized Xuntou bundle can"", ""An auxiliary Tencent-current + local-history + BaoStock-gap-fill path is now implemented and has"", ""v1 is not the complete original first-rehearsal Candidate-pool policy."", ""complete required PIT evidence"", ""Implemented:""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	SUPERSEDE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Current-Status.md	VERIFIED
docs/research/R5-Data-Source-Role-Matrix.md	R5 Data Source Role Matrix	RESEARCH	CURRENT DATA-SOURCE ROLE POLICY		3e874641ae98faf816bdb3d24e58fd930019099d	2026-07-15T22:40:03+08:00	1. Current Provider Decision	"[""R5 Data Source Role Matrix"", ""1. Current Provider Decision"", ""2. Xuntou — Primary Role"", ""3. Eastmoney / Tencent / Other Public Sources — Auxiliary Role"", ""4. No Silent Source Substitution"", ""5. Data Eligibility Does Not Inflate Through Auxiliary Completion"", ""6. Strategy Research Priority"", ""7. Current Research Data Tiers"", ""Tier A — Required for B0/B1"", ""Tier B — Required for Context Experiments"", ""Tier C — Required for Flow / Microstructure Experiments"", ""8. Binding Principle""]"	"[""> **Status:** CURRENT DATA-SOURCE ROLE POLICY"", ""> **Purpose:** Keep data integration subordinate to strategy research while fixing Xuntou as the current primary provider and preserving public sources as explicit auxiliaries"", ""## 1. Current Provider Decision"", ""The current project decision is:"", ""Xuntou is the current primary source for the canonical R5 provider-backed rehearsal path."", ""Complete Provider Integration"", ""They are not automatically authoritative replacements for Xuntou in the current canonical R5 provider path."", ""The default current provider priority for the canonical R5 rehearsal path is Xuntou."", ""The current implementation priority is:"", ""## 7. Current Research Data Tiers"", ""> **Xuntou is the current primary provider; Eastmoney, Tencent and other public channels are auxiliary sources. Data engineering is experiment-driven. The project must spend research complexity on falsifiable Candidate models and validation before spending it on broad provider coverage or expensive microstructure data whose incremental value has not yet been demonstrated.**""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Data-Source-Role-Matrix.md	VERIFIED
docs/research/R5-Generic-Provider-Export-Adapter.md	R5 Generic Provider Export Adapter	RESEARCH	IMPLEMENTED — strict normalized-export adapter contract and tests committed; concrete vendor mapping and real data run remain pending		922c8e03333b6eef17c293a46a1221620a939b05	2026-07-15T18:46:14+08:00	1. Purpose	"[""R5 Generic Provider Export Adapter"", ""1. Purpose"", ""2. Schema Identity"", ""3. Required Top-Level Sections"", ""4. Required Semantic Conventions"", ""5. Provider and Source Provenance"", ""6. Calendar and Universe"", ""Calendar"", ""Universe"", ""7. Market Observation Families"", ""Historical daily bars"", ""Decision-Time snapshots"", ""Next-session OHLC"", ""8. Raw Eligibility Evidence"", ""9. No Semantic Guessing""]"	"[""> **Status:** IMPLEMENTED — strict normalized-export adapter contract and tests committed; concrete vendor mapping and real data run remain pending"", ""Current normalized bundle schema:"", ""listing_age_calendar_days from current security master without as-of proof"", ""Current tests cover:"", ""Current state:"", ""Generic normalized-export schema          IMPLEMENTED"", ""Strict Generic Provider Export Adapter    IMPLEMENTED"", ""Provider Rehearsal Market Artifact        IMPLEMENTED"", ""Provider-rehearsal Eligibility v2         IMPLEMENTED"", ""Xuntou native-field adapter               NOT YET IMPLEMENTED"", ""QMT/XtQuant native-field adapter           NOT YET IMPLEMENTED"", ""Broker archive native-field adapter       NOT YET IMPLEMENTED"", ""Generic Export Adapter Implemented"", ""> **The Generic Provider Export Adapter standardizes explicit semantics; it does not manufacture them. A concrete provider integration is complete only when native fields are mapped through an identified adapter without guessing availability, finality, adjustment, liquidity, buyability or PIT meaning.**""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Generic-Provider-Export-Adapter.md	VERIFIED
docs/research/R5-Provider-Rehearsal-Market-Artifact.md	R5 Provider-Rehearsal Market Artifact	RESEARCH	ARTIFACT CONTRACT IMPLEMENTED — provider adapter and real provider run remain pending		dde311c7adf1b7aa017d7be072c110401303309c	2026-07-15T18:35:39+08:00	1. Purpose	"[""R5 Provider-Rehearsal Market Artifact"", ""1. Purpose"", ""2. What the Artifact Contains"", ""3. Data Authority"", ""4. Provider and Source Provenance"", ""5. Semantic Conventions Enter Artifact Identity"", ""6. Upstream Artifact Composition"", ""7. Observation Families"", ""Historical daily bars"", ""Decision-Time snapshots"", ""Next-session OHLC"", ""Raw Eligibility observations"", ""8. Stable Identity"", ""9. Eligibility Materialization"", ""10. Current Validation Boundaries""]"	"[""> **Status:** ARTIFACT CONTRACT IMPLEMENTED — provider adapter and real provider run remain pending"", ""implemented in:"", ""Current minimum fields:"", ""Current minimum fields:"", ""Current minimum fields:"", ""The current canonical raw contract supports:"", ""## 10. Current Validation Boundaries"", ""The current artifact validates, among other invariants:"", ""The current contract is intentionally smaller than a future formal provider dataset specification."", ""## 11. What Is Not Implemented Yet"", ""The current increment does not yet provide:"", ""Provider Artifact Contract Implemented"", ""Current tests cover:""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Provider-Rehearsal-Market-Artifact.md	VERIFIED
docs/research/R5-Provider-Rehearsal-Trading-Eligibility-Policy-v2.md	R5 Provider-Rehearsal Trading Eligibility Policy v2	RESEARCH	IMPLEMENTED CONTRACT — code and tests committed; provider-backed evidence materialization remains pending		8930183b21b11b0c8877c4c6da72a82d907ab042	2026-07-15T18:41:46+08:00	1. Why v2 Exists	"[""R5 Provider-Rehearsal Trading Eligibility Policy v2"", ""1. Why v2 Exists"", ""2. Compatibility Rule"", ""3. Provider-Rehearsal Policy Identity"", ""4. v2 Evidence Contract"", ""5. Listing-Age Rule"", ""Below threshold"", ""Missing evidence"", ""6. Liquidity Rule"", ""Below threshold"", ""Missing value"", ""Missing measure identity"", ""Measure mismatch"", ""7. Decision-Time Buyability Rule"", ""`NOT_BUYABLE`""]"	"[""> **Status:** IMPLEMENTED CONTRACT — code and tests committed; provider-backed evidence materialization remains pending"", ""> **Current audit:** `docs/architecture/Original-Intent-to-R5-Eligibility-Readiness-Audit.md`"", ""complete PIT data"", ""Eligibility v1 correctly implemented:"", ""The current default minimum listing age is:"", ""The policy does not infer listing age from a symbol code, current snapshot, or present-day security master."", ""> the identified provider/adapter evidence did not classify the instrument as blocked by the scoped Candidate-population buyability rule."", ""current market state"", ""Only complete evidence with no hard exclusion becomes:"", ""The current R5 population path can now represent:"", ""complete required PIT evidence"", ""## 12. Still Not Implemented by v2"", ""A provider that cannot support a required v2 field may still be useful for other research roles, but it cannot silently produce a complete v2 Candidate Population."", ""Current v2 tests cover:"", ""complete v2 evidence → ELIGIBLE"", ""## 15. Current Authority"", ""The current implementation proves only:"", ""The Provider Rehearsal Market Artifact contract is now implemented, while a Generic Provider Export Adapter, a concrete provider adapter, and a real provider data run remain pending.""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Provider-Rehearsal-Trading-Eligibility-Policy-v2.md	VERIFIED
docs/research/R5-Versioned-Trading-Eligibility-Policy.md	R5 Versioned Trading Eligibility Policy and Materializer	RESEARCH	IMPLEMENTED — code and tests committed; normal-environment execution remains pending	Research/implementation status. This document does not override the Constitution.	f2f5eebd532acc59ee6ae1086dee79ac2ff59b6b	2026-07-15T18:08:41+08:00	1. Status Synchronization	"[""R5 Versioned Trading Eligibility Policy and Materializer"", ""1. Status Synchronization"", ""2. Purpose"", ""3. Ownership Boundary"", ""4. Existing Raw Eligibility Evidence"", ""Direct policy evidence"", ""Required raw-evidence completeness in v1"", ""5. Raw Observation Contract"", ""Time semantics"", ""6. Versioned Policy Identity"", ""7. R5 Policy v1 Decision Rules"", ""Hard ineligibility"", ""8. Explicit UNKNOWN Semantics"", ""9. What Price-Limit Metadata Does Not Mean"", ""10. Exact-Decision-Time Materialization""]"	"[""> **Status:** IMPLEMENTED — code and tests committed; normal-environment execution remains pending"", ""This document records the current status of the R5 Trading Eligibility Policy / Materializer increment."", ""Versioned raw-field Eligibility Policy / Materializer    NOT YET IMPLEMENTED"", ""The current implementation status is now:"", ""Versioned raw-field Eligibility Policy / Materializer    IMPLEMENTED"", ""Legacy eligibility sidecar raw-observation adapter       IMPLEMENTED"", ""Policy Artifact Identity binding                          IMPLEMENTED"", ""Exact-Decision-Time materialization                       IMPLEMENTED"", ""Explicit UNKNOWN semantics                                IMPLEMENTED"", ""Valid empty Eligibility Snapshot preservation             IMPLEMENTED"", ""Provider-backed rehearsal market artifact                 NOT YET IMPLEMENTED"", ""Implemented:"", ""Implemented:"", ""Current reason codes include:"", ""An `UNKNOWN` instrument does not enter the Candidate Population under the current intersection rule."", ""current price == limit_up_price"", ""The current raw eligibility evidence does not include enough information to make claims about:"", ""Implemented:"", ""Implemented:"", ""The current code can now execute the following identified chain:"", ""- a PIT member with complete eligible evidence enters the Candidate Population;"", ""Current new tests cover:"", ""## 19. Current Authority"", ""The current implementation proves only that:"", ""1. Execute the current R3/R4/R5 suite in a complete repository environment""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Versioned-Trading-Eligibility-Policy.md	VERIFIED
docs/research/R5-WP3-Provider-Routing-Status.md	R5 WP-3 Provider Routing and Candidate Run Status	RESEARCH	CURRENT		722e087c566f0badf3af1c5704690e0df8d5854f	2026-07-16T22:12:34+08:00	Purpose	"[""R5 WP-3 Provider Routing and Candidate Run Status"", ""Purpose"", ""Implemented infrastructure"", ""Source-selection policy"", ""Xuntou Candidate path"", ""Candidate directional diagnostic"", ""Tencent temporary training path"", ""Run artifacts"", ""Runtime command"", ""Current authority and limitations"", ""Next data-acquisition step""]"	"[""> **Status:** CURRENT"", ""> **Infrastructure:** IMPLEMENTED"", ""## Implemented infrastructure"", ""Local hashed Xuntou documentation index                     IMPLEMENTED"", ""Pure authority-aware provider router                        IMPLEMENTED"", ""Xuntou normalized-export preflight                          IMPLEMENTED"", ""ProviderRehearsalMarketArtifact -> Candidate panels         IMPLEMENTED"", ""Shared fixed B0 / B1-A...E evaluation seam                  IMPLEMENTED"", ""Target-aware Candidate directional diagnostic               IMPLEMENTED / VERIFIED"", ""Tencent temporary exploratory backend                       IMPLEMENTED"", ""Atomic non-overwriting success/failure artifacts            IMPLEMENTED"", ""Source-aware command-line entry point                        IMPLEMENTED"", ""XtQuant runtime extraction                                  NOT IMPLEMENTED / NOT EXECUTED"", ""B2 or automatic model selection                            NOT IMPLEMENTED"", ""The router selects one complete backend. It does not merge Xuntou and Tencent fields, and it never"", ""The current Xuntou P0 buyability convention emits `NOT_BUYABLE` for confirmed suspension and"", ""otherwise retains `UNKNOWN`. Consequently, a truthful current bundle can produce:"", ""- current-watchlist backfill bias;"", ""## Current authority and limitations"", ""run should audit source coverage and will likely produce an empty Candidate result under current""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-WP3-Provider-Routing-Status.md	VERIFIED
docs/research/R5-Xuntou-P0-Adapter-Status.md	R5 Xuntou P0 Adapter Status	RESEARCH	CURRENT		c4976dfe3564f10f2e1f42f0065caffab8d8a962	2026-07-16T21:28:11+08:00	Purpose	"[""R5 Xuntou P0 Adapter Status"", ""Purpose"", ""Current implementation state"", ""Implemented native evidence"", ""Derived evidence"", ""Unverified and unavailable evidence"", ""Canonical mapping"", ""Runtime requirements"", ""Known limitations"", ""Verification status"", ""Current authority and next data-acquisition step""]"	"[""> **Status:** CURRENT"", ""The current source-aware execution status is"", ""## Current implementation state"", ""Xuntou P0 native field mapping specification     COMPLETE"", ""Normalized Xuntou export adapter                 IMPLEMENTED"", ""Existing canonical artifact construction         IMPLEMENTED"", ""Public research-package API                      IMPLEMENTED"", ""XtQuant runtime extraction                       NOT IMPLEMENTED / NOT EXECUTED"", ""## Implemented native evidence"", ""- Current sector membership is not backfilled into historical dates."", ""- `get_instrument_detail` current fields are not used as historical status, previous close, or"", ""- The complete historical price-limit regime identity is not supplied by P0. Limit prices can be"", ""fallback was implemented."", ""One sufficiently complete P0 bundle can construct:"", ""- no current data is promoted to historical PIT;"", ""## Current authority and next data-acquisition step"", ""The current authority is an architecture-coherent native-export boundary plus an implemented WP-3"", ""authority merely because the source is Xuntou. Under the current P0 buyability convention it may""]"	[]	See Conflict-Register.md	NONE_EXACT	STALE_OR_HISTORICAL	ARCHIVE	KEEP_HISTORICAL_AT_STABLE_PATH	docs/research/R5-Xuntou-P0-Adapter-Status.md	VERIFIED
